licenceID,licenceNumber,licensee,channel,frequency,location,gridRefDefault,gridReference,licenceType,status,txrx,suppressed,path,createdAt
421635,NA,Downer New Zealand Limited,NA,918,TRIG GS,LAT_LONG_NZGD2000_D2000,-45.4139043 167.8103846,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,SHEERDOWN HILLS,LAT_LONG_NZGD2000_D2000,-44.6949211 167.9290061,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,ROVER AWS (STUDENTS PEAK SADDLE),LAT_LONG_NZGD2000_D2000,-44.7881152 167.9981442,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,MT PILLANS,LAT_LONG_NZGD2000_D2000,-44.7819939 167.7394647,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,MT MCPHERSON WESTERN RIDGE (CLEDDAU AWS),LAT_LONG_NZGD2000_D2000,-44.7492625 167.9726242,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,MT CROSSCUT WESTERN RIDGE AWS,LAT_LONG_NZGD2000_D2000,-44.7680036 168.0236101,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,MT BELLE NE RIDGE (AWS),LAT_LONG_NZGD2000_D2000,-44.7718312 167.9918068,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,MILFORD SOUND TRACK HERITAGE HIGHWAY AREA,LAT_LONG_NZGD2000_D2000,-44.6326161 167.8559879,Land Simplex,Planned,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,MILFORD SOUND LODGE,LAT_LONG_NZGD2000_D2000,-44.6769927 167.9381556,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,MILFORD SOUND (TIDE STATION),LAT_LONG_NZGD2000_D2000,-44.6674571 167.9269901,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,MILFORD SOUND (DOC),LAT_LONG_NZGD2000_D2000,-44.6744947 167.9246490,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,MACKINNON PASS AWS,LAT_LONG_NZGD2000_D2000,-44.8025141 167.7754592,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,KNOBS FLAT (VMS),LAT_LONG_NZGD2000_D2000,-44.9762509 168.0164991,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,GULLIVER RANGE AWS,LAT_LONG_NZGD2000_D2000,-44.7522770 167.9390133,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,GATES AWS (MT CHRISTINA EASTERN RIDGE),LAT_LONG_NZGD2000_D2000,-44.8020403 168.0704004,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,FIVE MILE,LAT_LONG_NZGD2000_D2000,-44.9035735 167.8741361,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,EAST HOMER TUNNEL PORTAL (TRAFFIC MONITOR),LAT_LONG_NZGD2000_D2000,-44.7647439 167.9890849,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,EAST HOMER AWS,LAT_LONG_NZGD2000_D2000,-44.7640135 167.9954029,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,DUMPLING HUT,LAT_LONG_NZGD2000_D2000,-44.7682280 167.7648446,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,CONSOLATION PEAK,LAT_LONG_NZGD2000_D2000,-44.8459723 168.0780444,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,CLINTON RIVER (AWS),LAT_LONG_NZGD2000_D2000,-44.8723039 167.8446147,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,CLEDDAU RIVER (AWS),LAT_LONG_NZGD2000_D2000,-44.6831132 167.9539162,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,CHAPEL AWS-BASE,LAT_LONG_NZGD2000_D2000,-44.7646369 167.9958530,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,ARTHUR RIVER FLAT,LAT_LONG_NZGD2000_D2000,-44.7283528 167.8247820,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,APPEARING RIDGE (VMS),LAT_LONG_NZGD2000_D2000,-44.9249191 168.0093602,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421635,NA,Downer New Zealand Limited,NA,918,"29 CASWELL RD, TE ANAU (DOWNER DEPOT)",LAT_LONG_NZGD2000_D2000,-45.4125329 167.7313813,Land Simplex,Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421631,NA,Downer New Zealand Limited,NA,924.5,FIVE MILE,LAT_LONG_NZGD2000_D2000,-44.9035735 167.8741361,Fixed < 1GHz; BW >50kHz (Bi-directional),Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421631,NA,Downer New Zealand Limited,NA,924.5,"29 CASWELL RD, TE ANAU (DOWNER DEPOT)",LAT_LONG_NZGD2000_D2000,-45.4125329 167.7313813,Fixed < 1GHz; BW >50kHz (Bi-directional),Planned,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421629,NA,Downer New Zealand Limited,NA,924.5,TRIG GS,LAT_LONG_NZGD2000_D2000,-45.4139043 167.8103846,Fixed < 1GHz; BW >50kHz (Bi-directional),Planned,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421629,NA,Downer New Zealand Limited,NA,924.5,CONSOLATION PEAK,LAT_LONG_NZGD2000_D2000,-44.8459723 168.0780444,Fixed < 1GHz; BW >50kHz (Bi-directional),Planned,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421617,416292,TWO DEGREES NETWORKS LIMITED,80G1A#,82250,MNW-041-024_Pahiatua_Exchange,LAT_LONG_NZGD2000_D2000,-40.4533274 175.8398369,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421617,416292,TWO DEGREES NETWORKS LIMITED,80G1A#,82250,(MNW-041-005-A)[PITA]_PAHIATUA,LAT_LONG_NZGD2000_D2000,-40.4247260 175.8519785,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421616,416291,TWO DEGREES NETWORKS LIMITED,80G1A,72250,MNW-041-024_Pahiatua_Exchange,LAT_LONG_NZGD2000_D2000,-40.4533274 175.8398369,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421616,416291,TWO DEGREES NETWORKS LIMITED,80G1A,72250,(MNW-041-005-A)[PITA]_PAHIATUA,LAT_LONG_NZGD2000_D2000,-40.4247260 175.8519785,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421615,416290,TWO DEGREES NETWORKS LIMITED,18G8A#,19590,MNW-041-024_Pahiatua_Exchange,LAT_LONG_NZGD2000_D2000,-40.4533274 175.8398369,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421615,416290,TWO DEGREES NETWORKS LIMITED,18G8A#,19590,(MNW-041-005-A)[PITA]_PAHIATUA,LAT_LONG_NZGD2000_D2000,-40.4247260 175.8519785,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421614,416289,TWO DEGREES NETWORKS LIMITED,18G8A,18580,MNW-041-024_Pahiatua_Exchange,LAT_LONG_NZGD2000_D2000,-40.4533274 175.8398369,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421614,416289,TWO DEGREES NETWORKS LIMITED,18G8A,18580,(MNW-041-005-A)[PITA]_PAHIATUA,LAT_LONG_NZGD2000_D2000,-40.4247260 175.8519785,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421609,416267,TWO DEGREES NETWORKS LIMITED,11G4W,10995,(OTG-069-004-A)[SPRV]_SPRINGVALE,LAT_LONG_NZGD2000_D2000,-45.2315676 169.4154139,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421609,416267,TWO DEGREES NETWORKS LIMITED,11G4W,10995,(OTG-069-003-A)[CLYD]_CLYDE,LAT_LONG_NZGD2000_D2000,-45.1864750 169.3004050,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421608,416265,TWO DEGREES NETWORKS LIMITED,11G4W#,11525,(OTG-069-004-A)[SPRV]_SPRINGVALE,LAT_LONG_NZGD2000_D2000,-45.2315676 169.4154139,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421608,416265,TWO DEGREES NETWORKS LIMITED,11G4W#,11525,(OTG-069-003-A)[CLYD]_CLYDE,LAT_LONG_NZGD2000_D2000,-45.1864750 169.3004050,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421607,416268,TWO DEGREES NETWORKS LIMITED,11G3W,10915,(OTG-069-004-A)[SPRV]_SPRINGVALE,LAT_LONG_NZGD2000_D2000,-45.2315676 169.4154139,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421607,416268,TWO DEGREES NETWORKS LIMITED,11G3W,10915,(OTG-069-003-A)[CLYD]_CLYDE,LAT_LONG_NZGD2000_D2000,-45.1864750 169.3004050,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421606,416266,TWO DEGREES NETWORKS LIMITED,11G3W#,11445,(OTG-069-004-A)[SPRV]_SPRINGVALE,LAT_LONG_NZGD2000_D2000,-45.2315676 169.4154139,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421606,416266,TWO DEGREES NETWORKS LIMITED,11G3W#,11445,(OTG-069-003-A)[CLYD]_CLYDE,LAT_LONG_NZGD2000_D2000,-45.1864750 169.3004050,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421605,416312,SPARK NEW ZEALAND TRADING LIMITED,NA,1845,TORY CHANNEL ~D85Z~,LAT_LONG_NZGD2000_D2000,-41.2049812 174.3019843,Other (Spectrum),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421605,416312,SPARK NEW ZEALAND TRADING LIMITED,NA,1845,TORY CHANNEL PA ~D85Z~,LAT_LONG_NZGD2000_D2000,-41.1169457 174.1802539,Other (Spectrum),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421604,416314,SPARK NEW ZEALAND TRADING LIMITED,NA,768,TORY CHANNEL ~D85Z~,LAT_LONG_NZGD2000_D2000,-41.2049812 174.3019843,Other (Spectrum),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421604,416314,SPARK NEW ZEALAND TRADING LIMITED,NA,768,TORY CHANNEL PA ~D85Z~,LAT_LONG_NZGD2000_D2000,-41.1169457 174.1802539,Other (Spectrum),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421602,416311,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,TOKATEA P A,LAT_LONG_NZGD2000_D2000,-36.6386107 175.4039480,Other (Spectrum),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421602,416311,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,TOKATEA,LAT_LONG_NZGD2000_D2000,-36.7258634 175.5199556,Other (Spectrum),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421587,NA,WIRELESS RENTALS LIMITED,FN202#,474.5188,SKY CITY TOWER,LAT_LONG_NZGD2000_D2000,-36.8483518 174.7616730,Land Mobile - Mobile Transmit,Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421587,NA,WIRELESS RENTALS LIMITED,FN202#,474.5188,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Mobile - Mobile Transmit,Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421580,416254,WIRELESS RENTALS LIMITED,FN202,480.5063,SKY CITY TOWER,LAT_LONG_NZGD2000_D2000,-36.8483518 174.7616730,Land Repeater,Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421580,416254,WIRELESS RENTALS LIMITED,FN202,480.5063,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Repeater,Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421579,416283,TWO DEGREES NETWORKS LIMITED,11G5W#,11605,(CAN-059-014-A)[CUST]_CUST,LAT_LONG_NZGD2000_D2000,-43.2747110 172.3450896,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421579,416283,TWO DEGREES NETWORKS LIMITED,11G5W#,11605,(CAN-059-001-A)[OXFO]_OXFORD,LAT_LONG_NZGD2000_D2000,-43.2731807 172.1766359,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421578,416282,TWO DEGREES NETWORKS LIMITED,11G5W,11075,(CAN-059-014-A)[CUST]_CUST,LAT_LONG_NZGD2000_D2000,-43.2747110 172.3450896,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421578,416282,TWO DEGREES NETWORKS LIMITED,11G5W,11075,(CAN-059-001-A)[OXFO]_OXFORD,LAT_LONG_NZGD2000_D2000,-43.2731807 172.1766359,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421577,416284,TWO DEGREES NETWORKS LIMITED,11G4W#,11525,(CAN-059-014-A)[CUST]_CUST,LAT_LONG_NZGD2000_D2000,-43.2747110 172.3450896,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421577,416284,TWO DEGREES NETWORKS LIMITED,11G4W#,11525,(CAN-059-001-A)[OXFO]_OXFORD,LAT_LONG_NZGD2000_D2000,-43.2731807 172.1766359,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421576,416281,TWO DEGREES NETWORKS LIMITED,11G4W,10995,(CAN-059-014-A)[CUST]_CUST,LAT_LONG_NZGD2000_D2000,-43.2747110 172.3450896,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421576,416281,TWO DEGREES NETWORKS LIMITED,11G4W,10995,(CAN-059-001-A)[OXFO]_OXFORD,LAT_LONG_NZGD2000_D2000,-43.2731807 172.1766359,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421569,416263,TWO DEGREES NETWORKS LIMITED,11G5W#,11605,Te Kauwhata Straights (WKT-013-004),LAT_LONG_NZGD2000_D2000,-37.4142170 175.1309000,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421569,416263,TWO DEGREES NETWORKS LIMITED,11G5W#,11605,"747-763 RUTHERFORD RD, TAUPIRI HUNTLY EAST ( WKT-013-006-A )",LAT_LONG_NZGD2000_D2000,-37.5157989 175.2253265,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421568,416261,TWO DEGREES NETWORKS LIMITED,11G5W,11075,Te Kauwhata Straights (WKT-013-004),LAT_LONG_NZGD2000_D2000,-37.4142170 175.1309000,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421568,416261,TWO DEGREES NETWORKS LIMITED,11G5W,11075,"747-763 RUTHERFORD RD, TAUPIRI HUNTLY EAST ( WKT-013-006-A )",LAT_LONG_NZGD2000_D2000,-37.5157989 175.2253265,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421562,416264,TWO DEGREES NETWORKS LIMITED,11G4W#,11525,Te Kauwhata Straights (WKT-013-004),LAT_LONG_NZGD2000_D2000,-37.4142170 175.1309000,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421562,416264,TWO DEGREES NETWORKS LIMITED,11G4W#,11525,"747-763 RUTHERFORD RD, TAUPIRI HUNTLY EAST ( WKT-013-006-A )",LAT_LONG_NZGD2000_D2000,-37.5157989 175.2253265,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421561,416262,TWO DEGREES NETWORKS LIMITED,11G4W,10995,Te Kauwhata Straights (WKT-013-004),LAT_LONG_NZGD2000_D2000,-37.4142170 175.1309000,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421561,416262,TWO DEGREES NETWORKS LIMITED,11G4W,10995,"747-763 RUTHERFORD RD, TAUPIRI HUNTLY EAST ( WKT-013-006-A )",LAT_LONG_NZGD2000_D2000,-37.5157989 175.2253265,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421511,416260,TWO DEGREES NETWORKS LIMITED,18G8A,18580,(WKT-018-004-C)[PRGA]_PIRONGIA,LAT_LONG_NZGD2000_D2000,-38.0136960 175.1647945,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421511,416260,TWO DEGREES NETWORKS LIMITED,18G8A,18580,(WKT-018-002-D)[OTGA]_OTOROHANGA,LAT_LONG_NZGD2000_D2000,-38.1737004 175.2139129,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421510,416259,TWO DEGREES NETWORKS LIMITED,18G8A#,19590,(WKT-018-004-C)[PRGA]_PIRONGIA,LAT_LONG_NZGD2000_D2000,-38.0136960 175.1647945,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421510,416259,TWO DEGREES NETWORKS LIMITED,18G8A#,19590,(WKT-018-002-D)[OTGA]_OTOROHANGA,LAT_LONG_NZGD2000_D2000,-38.1737004 175.2139129,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421483,416258,TWO DEGREES NETWORKS LIMITED,8GL34#,8133.145,(WKT-018-004-C)[PRGA]_PIRONGIA,LAT_LONG_NZGD2000_D2000,-38.0136960 175.1647945,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421483,416258,TWO DEGREES NETWORKS LIMITED,8GL34#,8133.145,(WKT-018-002-D)[OTGA]_OTOROHANGA,LAT_LONG_NZGD2000_D2000,-38.1737004 175.2139129,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421482,416257,TWO DEGREES NETWORKS LIMITED,8GL34,7821.825,(WKT-018-004-C)[PRGA]_PIRONGIA,LAT_LONG_NZGD2000_D2000,-38.0136960 175.1647945,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421482,416257,TWO DEGREES NETWORKS LIMITED,8GL34,7821.825,(WKT-018-002-D)[OTGA]_OTOROHANGA,LAT_LONG_NZGD2000_D2000,-38.1737004 175.2139129,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421481,416306,SPARK NEW ZEALAND TRADING LIMITED,NA,3660,QUEENSTOWN AIRPORT PA-5,LAT_LONG_NZGD2000_D2000,-44.9786777 168.6777205,Other (Spectrum),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421481,416306,SPARK NEW ZEALAND TRADING LIMITED,NA,3660,QUEENSTOWN AIRPORT,LAT_LONG_NZGD2000_D2000,-45.0251310 168.7373439,Other (Spectrum),Current,TX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421480,416307,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,QUEENSTOWN AIRPORT P A,LAT_LONG_NZGD2000_D2000,-44.9313187 168.6165213,Other (Spectrum),Current,RX,FALSE,data/page/d565531a0d1e69f18525b509be496d62.json,2024-12-04
421820,NA,TWO DEGREES NETWORKS LIMITED,80G2A,72500,Lattice Tower Mount Victoria (WLG-047-069-B),LAT_LONG_NZGD2000_D2000,-41.2960258 174.7966224,Fixed >=1 GHz (Bi-directional),Planned,TX,FALSE,data/page/da9b6b9ebe6e9c3e45294b8ed2fefa55.json,2024-12-04
421820,NA,TWO DEGREES NETWORKS LIMITED,80G2A,72500,(WLG-046-043-B)[BAHD]_BARING HEAD,LAT_LONG_NZGD2000_D2000,-41.4077122 174.8712689,Fixed >=1 GHz (Bi-directional),Planned,RX,FALSE,data/page/da9b6b9ebe6e9c3e45294b8ed2fefa55.json,2024-12-04
421819,NA,TWO DEGREES NETWORKS LIMITED,80G2A#,82500,(NTH-003-009-A)[HRKA]_HOROKAKA,LAT_LONG_NZGD2000_D2000,-35.8701231 174.1353799,Fixed >=1 GHz (Bi-directional),Planned,RX,FALSE,data/page/da9b6b9ebe6e9c3e45294b8ed2fefa55.json,2024-12-04
421819,NA,TWO DEGREES NETWORKS LIMITED,80G2A#,82500,(NTH-002-004-B)[HIKU]_HIKURANGI,LAT_LONG_NZGD2000_D2000,-35.6059642 174.2900521,Fixed >=1 GHz (Bi-directional),Planned,TX,FALSE,data/page/da9b6b9ebe6e9c3e45294b8ed2fefa55.json,2024-12-04
421818,NA,TWO DEGREES NETWORKS LIMITED,80G2A,72500,(NTH-003-009-A)[HRKA]_HOROKAKA,LAT_LONG_NZGD2000_D2000,-35.8701231 174.1353799,Fixed >=1 GHz (Bi-directional),Planned,TX,FALSE,data/page/da9b6b9ebe6e9c3e45294b8ed2fefa55.json,2024-12-04
421818,NA,TWO DEGREES NETWORKS LIMITED,80G2A,72500,(NTH-002-004-B)[HIKU]_HIKURANGI,LAT_LONG_NZGD2000_D2000,-35.6059642 174.2900521,Fixed >=1 GHz (Bi-directional),Planned,RX,FALSE,data/page/da9b6b9ebe6e9c3e45294b8ed2fefa55.json,2024-12-04
421817,NA,TWO DEGREES NETWORKS LIMITED,80G2A#,82500,(WKT-012-011-B)[KHRE]_KAIHERE,LAT_LONG_NZGD2000_D2000,-37.3605293 175.4163291,Fixed >=1 GHz (Bi-directional),Planned,TX,FALSE,data/page/da9b6b9ebe6e9c3e45294b8ed2fefa55.json,2024-12-04
421817,NA,TWO DEGREES NETWORKS LIMITED,80G2A#,82500,(WKT-011-013-B)[TAME]_THAMES,LAT_LONG_NZGD2000_D2000,-37.1367709 175.5436307,Fixed >=1 GHz (Bi-directional),Planned,RX,FALSE,data/page/da9b6b9ebe6e9c3e45294b8ed2fefa55.json,2024-12-04
421816,NA,TWO DEGREES NETWORKS LIMITED,80G2A,72500,(WKT-012-011-B)[KHRE]_KAIHERE,LAT_LONG_NZGD2000_D2000,-37.3605293 175.4163291,Fixed >=1 GHz (Bi-directional),Planned,RX,FALSE,data/page/da9b6b9ebe6e9c3e45294b8ed2fefa55.json,2024-12-04
421816,NA,TWO DEGREES NETWORKS LIMITED,80G2A,72500,(WKT-011-013-B)[TAME]_THAMES,LAT_LONG_NZGD2000_D2000,-37.1367709 175.5436307,Fixed >=1 GHz (Bi-directional),Planned,TX,FALSE,data/page/da9b6b9ebe6e9c3e45294b8ed2fefa55.json,2024-12-04
421815,NA,TWO DEGREES NETWORKS LIMITED,80G2A#,82500,(WKT-021-026-C)[HYDA]_HYDE AVE,LAT_LONG_NZGD2000_D2000,-38.7169762 176.1041398,Fixed >=1 GHz (Bi-directional),Planned,TX,FALSE,data/page/da9b6b9ebe6e9c3e45294b8ed2fefa55.json,2024-12-04
421815,NA,TWO DEGREES NETWORKS LIMITED,80G2A#,82500,(WKT-021-007-B)[TAUD]_TAUPO DOWNTOWN,LAT_LONG_NZGD2000_D2000,-38.6882448 176.0706422,Fixed >=1 GHz (Bi-directional),Planned,RX,FALSE,data/page/da9b6b9ebe6e9c3e45294b8ed2fefa55.json,2024-12-04
421814,NA,TWO DEGREES NETWORKS LIMITED,80G2A,72500,(WKT-021-026-C)[HYDA]_HYDE AVE,LAT_LONG_NZGD2000_D2000,-38.7169762 176.1041398,Fixed >=1 GHz (Bi-directional),Planned,RX,FALSE,data/page/da9b6b9ebe6e9c3e45294b8ed2fefa55.json,2024-12-04
